outcome,representation,eeg_id,channel,band,n,r_pearson,p_raw_parametric,permutation_exceedances,p_permutation,p_maxT_block64,p_maxT_outcome192,p_maxT_global576,q_BH_raw_block64,q_BH_raw_outcome192,q_BH_raw_global576,q_BH_permutation_block64,q_BH_permutation_outcome192,q_BH_permutation_global576,q_BY_permutation_global576
MSPSS,OC,EEG60,P7,beta,25,0.0812186885145708,0.6995399027275441,7001,0.7001299870012999,0.9213078692130788,0.996000399960004,1.0,0.7881924419155985,0.992516486086388,0.9993931686551354,0.7937238022229522,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OC,EEG61,P8,delta,25,0.0948615937188783,0.6519573474317122,6514,0.6514348565143485,0.8723127687231277,0.9896010398960104,1.0,0.7881924419155985,0.992516486086388,0.9993931686551354,0.7937238022229522,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OC,EEG62,P8,theta,25,0.0548271711451652,0.794634927491322,7964,0.7964203579642036,0.9835016498350164,1.0,1.0,0.794634927491322,0.992516486086388,0.9993931686551354,0.7964203579642036,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OC,EEG63,P8,alpha,25,0.1509378494731672,0.4714054746612344,4710,0.4710528947105289,0.6632336766323368,0.9061093890610938,0.9942005799420058,0.7881924419155985,0.992516486086388,0.9993931686551354,0.7937238022229522,0.9818925084235762,0.9997000299970004,1.0
MSPSS,OC,EEG64,P8,beta,25,0.077924931432248,0.7112028412015,7135,0.7135286471352865,0.9297070292970704,0.9969003099690033,1.0,0.7881924419155985,0.992516486086388,0.9993931686551354,0.7937238022229522,0.9818925084235762,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG1,Fp1,delta,25,-0.1081316729317946,0.6069084240512983,6005,0.6005399460053995,0.8205179482051795,0.9847015298470152,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG2,Fp1,theta,25,-0.0627889932154866,0.7655761828781252,7618,0.7618238176182381,0.9687031296870312,0.9998000199980002,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG3,Fp1,alpha,25,-0.1118317679081761,0.594583092502061,5871,0.5871412858714129,0.8061193880611939,0.982001799820018,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG4,Fp1,beta,25,-0.0615808047247547,0.7699670588109615,7706,0.7706229377062294,0.9714028597140286,0.999900009999,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG5,Fp2,delta,25,-0.1133853649200557,0.5894399604449512,5844,0.5844415558444156,0.8024197580241976,0.981001899810019,0.999900009999,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG6,Fp2,theta,25,-0.0657031124442684,0.7550146192768797,7529,0.7529247075292471,0.9617038296170384,0.9998000199980002,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG7,Fp2,alpha,25,-0.1505797386219525,0.4724702638004633,4641,0.4641535846415358,0.6615338466153384,0.9363063693630636,0.9942005799420058,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG8,Fp2,beta,25,-0.0754943274787675,0.7198502213411786,7168,0.7168283171682832,0.9368063193680632,0.9992000799920008,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG9,F3,delta,25,-0.1043919175222135,0.6194727835659168,6135,0.6135386461353864,0.8343165683431657,0.9875012498750124,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG10,F3,theta,25,-0.0606132518046282,0.773488377181642,7729,0.7729227077292271,0.9735026497350264,0.999900009999,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG11,F3,alpha,25,-0.1076525140822379,0.6085122980851126,6040,0.6040395960403959,0.8221177882211779,0.985001499850015,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG12,F3,beta,25,-0.0563964240195583,0.7888851346389264,7863,0.7863213678632137,0.9795020497950204,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG13,F4,delta,25,-0.1062645711980315,0.6131680211859944,6082,0.6082391760823918,0.827017298270173,0.9858014198580142,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG14,F4,theta,25,-0.0690045016074298,0.7431010002695358,7400,0.74002599740026,0.9532046795320468,0.9997000299970004,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG15,F4,alpha,25,-0.0993283589010702,0.6366507792855383,6323,0.6323367663233677,0.8523147685231477,0.9908009199080092,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG16,F4,beta,25,-0.0552637001894283,0.7930344119587054,7928,0.7928207179282072,0.9807019298070192,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG17,C3,delta,25,-0.1082970013273649,0.6063554344775911,6010,0.601039896010399,0.81991800819918,0.9846015398460154,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG18,C3,theta,25,-0.0642050312594561,0.7604388675771012,7590,0.7590240975902409,0.9653034696530348,0.9998000199980002,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG19,C3,alpha,25,-0.0861255579433706,0.682287729950052,6776,0.6776322367763223,0.9024097590240976,0.9967003299670032,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG20,C3,beta,25,-0.0497182055758811,0.8134251193387887,8126,0.8126187381261873,0.9876012398760124,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG21,C4,delta,25,-0.1204454728700841,0.5663129635168943,5634,0.5634436556344365,0.7752224777522247,0.9751024897510248,0.9995000499950004,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG22,C4,theta,25,-0.0732422369297872,0.7278924932371144,7248,0.7248275172482752,0.9424057594240576,0.9993000699930008,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG23,C4,alpha,25,-0.1105971994279878,0.5986836760161033,5975,0.5975402459754025,0.8106189381061893,0.9827017298270172,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG24,C4,beta,25,-0.0517082585483322,0.8060934110672194,8057,0.8057194280571943,0.9851014898510148,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG25,P3,delta,25,-0.1152080658493633,0.5834305075185781,5781,0.5781421857814218,0.7951204879512048,0.9798020197980202,0.999900009999,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG26,P3,theta,25,-0.0646298015830392,0.7588997314526874,7571,0.7571242875712428,0.9647035296470352,0.9998000199980002,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG27,P3,alpha,25,-0.1025286734460979,0.6257718917565559,6241,0.6241375862413758,0.842015798420158,0.9893010698930108,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG28,P3,beta,25,-0.0498225646910453,0.813040256944023,8123,0.8123187681231877,0.9874012598740126,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG29,P4,delta,25,-0.1157888166812143,0.5815213836651136,5783,0.5783421657834217,0.7933206679332067,0.9791020897910208,0.9996000399960004,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG30,P4,theta,25,-0.0675296584504134,0.7484163084529325,7447,0.7447255274472553,0.957904209579042,0.9998000199980002,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG31,P4,alpha,25,-0.1063360322957835,0.6129279537270613,6112,0.6112388761123888,0.8268173182681732,0.9858014198580142,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG32,P4,beta,25,-0.0597514333185927,0.7766285544644788,7755,0.7755224477552245,0.9744025597440256,0.999900009999,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG33,O1,delta,25,-0.1150928130941448,0.5838097060332105,5797,0.5797420257974203,0.7955204479552045,0.97990200979902,0.999900009999,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG34,O1,theta,25,-0.074780186396127,0.7223973523279652,7178,0.7178282171782822,0.9391060893910608,0.9992000799920008,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG35,O1,alpha,25,-0.0925564258232255,0.6599109701918899,6561,0.6561343865613438,0.8792120787921208,0.9949005099490053,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG36,O1,beta,25,-0.0516419236282842,0.8063375482395779,8051,0.8051194880511949,0.9853014698530148,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG37,O2,delta,25,-0.1216696251113439,0.5623447270666149,5596,0.5596440355964404,0.7711228877112288,0.973902609739026,0.9994000599940006,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG38,O2,theta,25,-0.0679443166315167,0.7469207484785537,7432,0.7432256774322568,0.9568043195680432,0.9997000299970004,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG39,O2,alpha,25,-0.1041455912712395,0.6203040627030469,6168,0.6168383161683831,0.8354164583541646,0.9875012498750124,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG40,O2,beta,25,-0.0561641467176859,0.7897355375604652,7901,0.7901209879012099,0.97990200979902,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG41,F7,delta,25,-0.1213455223302519,0.5633941246042639,5607,0.5607439256074392,0.7727227277272273,0.974002599740026,0.9994000599940006,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG42,F7,theta,25,-0.072663520830004,0.729963665110561,7258,0.7258274172582742,0.9442055794420556,0.9994000599940006,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG43,F7,alpha,25,-0.1023279607760819,0.626451978683348,6229,0.622937706229377,0.8425157484251575,0.9893010698930108,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG44,F7,beta,25,-0.0509107341270575,0.8090297596380299,8090,0.809019098090191,0.986001399860014,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG45,F8,delta,25,-0.1125541909600881,0.592189154384164,5891,0.5891410858914109,0.8038196180381961,0.9814018598140186,0.999900009999,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG46,F8,theta,25,-0.0706413709642339,0.7372151116626344,7335,0.7335266473352665,0.9494050594940506,0.9994000599940006,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG47,F8,alpha,25,-0.1070752450152466,0.6104469086829553,6065,0.6065393460653935,0.8237176282371763,0.9854014598540146,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG48,F8,beta,25,-0.0535566578835942,0.7992977821381834,7987,0.7987201279872013,0.983001699830017,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG49,T7,delta,25,-0.1152815239102672,0.5831888755967494,5792,0.5792420757924207,0.7949205079492051,0.9798020197980202,0.999900009999,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG50,T7,theta,25,-0.0737556590373359,0.7260565531038854,7205,0.7205279472052795,0.9413058694130588,0.9993000699930008,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG51,T7,alpha,25,-0.1016818622410719,0.6286432046184748,6263,0.6263373662633737,0.8443155684431557,0.9896010398960104,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG52,T7,beta,25,-0.0546599808032434,0.7952481379807989,7951,0.7951204879512048,0.9815018498150184,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG53,T8,delta,25,-0.1088751693535197,0.6044232366926698,5997,0.5997400259974003,0.818018198180182,0.9844015598440156,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG54,T8,theta,25,-0.0608639528029965,0.7725755536779624,7696,0.7696230376962304,0.9727027297270272,0.999900009999,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG55,T8,alpha,25,-0.1057517790869552,0.614891837213827,6089,0.6089391060893911,0.8286171382861713,0.986001399860014,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG56,T8,beta,25,-0.0510781283063352,0.8084132334069609,8088,0.8088191180881912,0.9857014298570144,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG57,P7,delta,25,-0.1113922921082796,0.5960414258412886,5908,0.5908409159084091,0.8072192780721927,0.9823017698230176,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG58,P7,theta,25,-0.0641053681601073,0.7608001207658965,7580,0.758024197580242,0.9655034496550344,0.9998000199980002,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG59,P7,alpha,25,-0.0911236264301937,0.6648728240190065,6626,0.6626337366263374,0.884011598840116,0.9953004699530048,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG60,P7,beta,25,-0.045317295132707,0.8296923004571156,8279,0.827917208279172,0.9922007799220078,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG61,P8,delta,25,-0.1021964205739277,0.6268978451960281,6220,0.6220377962203779,0.8429157084291571,0.9893010698930108,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG62,P8,theta,25,-0.0587901056473626,0.7801353308027607,7787,0.7787221277872213,0.975002499750025,0.999900009999,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG63,P8,alpha,25,-0.0918683565882357,0.6622920613985314,6594,0.6594340565943405,0.8814118588141185,0.995000499950005,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OC,EEG64,P8,beta,25,-0.0452557419486182,0.8299203208238445,8286,0.8286171382861713,0.9923007699230078,1.0,1.0,0.8299203208238445,0.9993242920620106,0.9993931686551354,0.8286171382861713,0.9993000699930008,0.9997000299970004,1.0
BAI,OA,EEG1,Fp1,delta,25,0.046724382149621,0.8244835090901802,8273,0.8273172682731726,0.992000799920008,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG2,Fp1,theta,25,0.0769881906278982,0.7145314538275841,7126,0.7126287371262874,0.93010698930107,0.9993000699930008,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG3,Fp1,alpha,25,0.1459668219797718,0.4862958583394712,4848,0.4848515148485151,0.6807319268073193,0.9495050494950504,0.9952004799520048,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG4,Fp1,beta,25,0.1247560907067093,0.5523956173818052,5534,0.5534446555344466,0.7574242575742426,0.9751024897510248,0.9994000599940006,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG5,Fp2,delta,25,0.0335962589786281,0.8733333600567741,8787,0.8787121287871212,0.9991000899910008,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG6,Fp2,theta,25,0.0593748340640432,0.7780018289997088,7783,0.7783221677832217,0.9717028297170284,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG7,Fp2,alpha,25,0.0896485832510809,0.6699953190240333,6694,0.6694330566943306,0.8882111788821118,0.9963003699630038,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG8,Fp2,beta,25,0.1041111220831543,0.6204204222821712,6178,0.6178382161783822,0.8344165583441656,0.9903009699030098,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG9,F3,delta,25,0.0292672050391622,0.8895500975457085,8943,0.8943105689431057,0.9996000399960004,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG10,F3,theta,25,0.061997552553697,0.7684517021969693,7681,0.7681231876812319,0.965903409659034,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG11,F3,alpha,25,0.1064339515829378,0.6125990651600854,6135,0.6135386461353864,0.8256174382561744,0.9882011798820118,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG12,F3,beta,25,0.1065788466170593,0.6121125293418793,6118,0.6118388161183882,0.8253174682531746,0.987901209879012,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG13,F4,delta,25,0.0198327917870908,0.9250328338826944,9275,0.9275072492750724,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG14,F4,theta,25,0.0554717253397809,0.7922719821186396,7909,0.7909209079092091,0.98010198980102,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG15,F4,alpha,25,0.084052415747929,0.6895584389140487,6883,0.6883311668833116,0.9074092590740926,0.9983001699830018,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG16,F4,beta,25,0.0922683735618099,0.6609073971525492,6606,0.6606339366063394,0.8787121287871212,0.9957004299570044,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG17,C3,delta,25,0.0222579551267085,0.9158958364873856,9189,0.9189081091890812,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG18,C3,theta,25,0.0574409761655654,0.7850637819873638,7834,0.7834216578342166,0.9763023697630236,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG19,C3,alpha,25,0.0947320462329615,0.6524033626081862,6530,0.653034696530347,0.8701129887011299,0.9946005399460054,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG20,C3,beta,25,0.1041507869828761,0.6202865240157371,6193,0.6193380661933806,0.8342165783421658,0.9903009699030098,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG21,C4,delta,25,0.0147596340761048,0.9441749131691444,9470,0.947005299470053,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG22,C4,theta,25,0.0500768697201788,0.8121025907303246,8125,0.8125187481251874,0.9876012398760124,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG23,C4,alpha,25,0.0951627188431374,0.650921061651988,6499,0.6499350064993501,0.8683131686831317,0.9943005699430058,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG24,C4,beta,25,0.0998949816530772,0.6347192319463812,6316,0.6316368363163684,0.8514148585141486,0.9926007399260074,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG25,P3,delta,25,0.0241676920767588,0.9087079824479276,9114,0.9114088591140886,1.0,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
BAI,OA,EEG26,P3,theta,25,0.0534300125929312,0.7997629463917364,7995,0.7995200479952005,0.9829017098290171,1.0,1.0,0.9731780760200968,0.9993931686551354,0.9993931686551354,0.9738200783096294,0.9997000299970004,0.9997000299970004,1.0
