analysis_family,analysis_label,scheme,model_id,outcome,predictor_id,zone,band,n_source_features,source_channels,source_eeg_ids,moderator_id,n,n_w0,n_w1,x_mean_db,x_sd_db,beta_interaction,se_interaction,t_interaction,df_resid,p_raw,p_hc3,r2_full,r2_reduced,delta_r2,cohen_f2_interaction,slope_w0,se_slope_w0,ci95_low_slope_w0,ci95_high_slope_w0,p_slope_w0,slope_w1,se_slope_w1,ci95_low_slope_w1,ci95_high_slope_w1,p_slope_w1,design_rank,condition_number,status,p_FDR_block,hit_FDR_block_0_10,p_FDR_scheme_global,hit_FDR_scheme_global_0_10,p_FDR_aggregation_global_750,hit_FDR_aggregation_global_0_10,p_BY_aggregation_global_750,p_FDR_full_search_2670,hit_FDR_full_search_0_10,p_BY_full_search_2670
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_CENTRAL_ALPHA_W5,BAI,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W5,25,11,14,0.5205211077237656,2.131580235005688,-2.3224147604847114,5.865324850958487,-0.3959567150155702,21.0,0.696131188639026,0.8369288975960264,0.259137628965285,0.2536065014920932,0.0055311274731918,0.0074657961983774,0.7597369419518154,5.768609986822662,-11.23674425147895,12.756218135382582,0.8964737377043868,-1.562677818532896,1.0607423943639576,-3.7686123875417694,0.6432567504759783,0.1555308694273738,4,11.714166912341264,ok,0.9444361710470368,False,0.8480288932370394,False,0.8497525291989034,False,1.0,0.8498720958693184,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_TEMPORAL_DELTA_W5,BAI,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W5,25,11,14,19.86197313976645,13.695071436076708,0.1469056063548965,0.371874960876373,0.3950403275571279,21.0,0.6967970739431008,0.751111110712371,0.1951183832848542,0.1891370833755506,0.0059812999093035,0.0074312790664969,-0.0301437192102477,0.3122069446439434,-0.6794136037119206,0.6191261652914252,0.9239989155161896,0.1167618871446488,0.2020341808776369,-0.3033911925167011,0.5369149668059987,0.5694564305207894,4,40.41147886691188,ok,0.7577256344557572,False,0.8480288932370394,False,0.8497525291989034,False,1.0,0.8500833796166485,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_TEMPORAL_DELTA_W1,MSPSS,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W1,25,8,17,21.68530626896891,12.654098636436837,-0.1913472295135237,0.4968491960914779,-0.3851213426906574,21.0,0.7040205648870222,0.8667862810423272,0.1361327326302299,0.1300314253498001,0.0061013072804297,0.0070627832664693,0.1920011385565278,0.4618078467205103,-0.7683808530873236,1.1523831302003793,0.6818036050840596,0.0006539090430041,0.1832829407340277,-0.3805038320098827,0.3818116500958909,0.9971870230631495,4,47.65390987296096,ok,0.800023369189798,False,0.8513092785518865,False,0.8549830790284786,False,1.0,0.8533692077026341,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_ALPHA_W5,BAI,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W5,25,11,14,18.667531717891176,5.079671545364602,0.3688066626588309,0.9597655817947122,0.3842674395232859,21.0,0.7046437724049515,0.7377320311186373,0.209258590216125,0.2036984933082032,0.0055600969079218,0.0070314983370372,0.0965112933131032,0.78494423145829,-1.5358695977666847,1.728892184392891,0.9033134011889068,0.4653179559719341,0.5522793907960868,-0.6832099112853766,1.6138458232292447,0.4089790278857074,4,14.674905667814718,ok,0.7577256344557572,False,0.8513092785518865,False,0.8549830790284786,False,1.0,0.8533692077026341,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_CENTRAL_THETA_W5,BAI,ZB_CENTRAL_THETA,central,theta,2,C3 | C4,EEG18 | EEG22,W5,25,11,14,1.3409712788852872,6.118784127857375,-1.0687951145274426,2.7938059773509054,-0.3825588187555089,21.0,0.705891420263023,0.9391324339852464,0.2541077917443591,0.2489095890348367,0.0051982027095224,0.0069691071336957,0.5466621885560706,2.769208231213443,-5.212221588009254,6.305545965121396,0.8454069792787736,-0.522132925971372,0.3699156812861073,-1.2914146981558328,0.2471488462130887,0.1727449982973796,4,27.916825038546914,ok,0.9444361710470368,False,0.8513092785518865,False,0.8549830790284786,False,1.0,0.8533692077026341,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_CENTRAL_THETA_W1,MSPSS,ZB_CENTRAL_THETA,central,theta,2,C3 | C4,EEG18 | EEG22,W1,25,8,17,15.80887082998302,12.193263287605935,-0.195890954660925,0.5127260568748614,-0.3820577324564083,21.0,0.7062574783766581,0.8956323037500352,0.1352737631821198,0.129263170074516,0.0060105931076037,0.0069508624252251,0.1548794144723391,0.4755323661169215,-0.8340442777205227,1.1438031066652008,0.7478767495659362,-0.0410115401885858,0.1917210947540358,-0.4397173831654262,0.3576943027882544,0.8326785962045544,4,46.57476994006803,ok,0.7577256344557572,False,0.8513092785518865,False,0.8549830790284786,False,1.0,0.8533692077026341,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_PARIETAL_ALPHA_W1,BAI,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W1,25,8,17,0.5676850949825529,2.179428933916049,-1.4183816445899815,3.719521742311716,-0.3813344141681088,21.0,0.7067860119968756,0.9075749772759504,0.5187167214573895,0.5153840424976,0.0033326789597895,0.0069245683537589,-0.2584311896599237,3.623089662040493,-7.793058611529061,7.276196232209213,0.9438109043129316,-1.6768128342499056,0.8414649679843457,-3.426735031523484,0.0731093630236732,0.0594474981690093,4,9.75586698926076,ok,0.9444361710470368,False,0.8513092785518865,False,0.8549830790284786,False,1.0,0.8533692077026341,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_DELTA_W5,BAI,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W5,25,11,14,19.964887563598847,13.704489015715016,0.1415122710439222,0.3740007839684925,0.3783742631294695,21.0,0.7089505927567926,0.7704850862647925,0.1945141845980706,0.1890228010462618,0.0054913835518088,0.0068174801427989,-0.0279313656513614,0.3154298506162162,-0.6839036500332285,0.6280409187305056,0.9302784516799116,0.1135809053925608,0.2009492367471913,-0.3043159094343585,0.5314777202194801,0.5779121279254963,4,40.53606820600434,ok,0.7577256344557572,False,0.8513092785518865,False,0.8553853398924506,False,1.0,0.8533692077026341,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_OCCIPITAL_THETA_W1,MSPSS,ZB_OCCIPITAL_THETA,occipital,theta,2,O1 | O2,EEG34 | EEG38,W1,25,8,17,15.67752268185539,12.02055724560404,-0.1969094277918309,0.5234905400278417,-0.3761470604251193,21.0,0.7105808773334699,0.8925255969755235,0.134980744997647,0.1291527143834804,0.0058280306141665,0.0067374576698304,0.159476957328225,0.485944289300542,-0.8510995144675351,1.1700534291239852,0.7460256631959703,-0.0374324704636058,0.1946804900210409,-0.4422927128097313,0.3674277718825196,0.8493728797382986,4,46.26116559485087,ok,0.7577256344557572,False,0.8513092785518865,False,0.8553853398924506,False,1.0,0.8546175416578218,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_OCCIPITAL_DELTA_W1,MSPSS,ZB_OCCIPITAL_DELTA,occipital,delta,2,O1 | O2,EEG33 | EEG37,W1,25,8,17,21.36993884727363,12.45982274524686,-0.189537583810752,0.5047381203094787,-0.3755166811940766,21.0,0.7110425655395127,0.8718468566010685,0.1358404358641366,0.1300376958332423,0.0058027400308943,0.0067148941835723,0.1909028253881525,0.4690420221955619,-0.7845234577288056,1.1663291085051106,0.6881223718997269,0.0013652415774005,0.1864407453006018,-0.3863595135710781,0.3890899967258791,0.9942265361977896,4,47.10903587708384,ok,0.8021952407317469,False,0.8513092785518865,False,0.8553853398924506,False,1.0,0.8547877757723994,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_FRONTAL_THETA_W1,MSPSS,ZB_FRONTAL_THETA,frontal,theta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG2 | EEG6 | EEG10 | EEG14 | EEG42 | EEG46,W1,25,8,17,15.993578360955702,12.124199158858136,-0.191853166542668,0.5131790380780251,-0.3738523055446745,21.0,0.7122620963884118,0.898198283296099,0.134800678457533,0.1290423424629316,0.0057583359946014,0.006655502207671,0.1608142198016745,0.4756653524569826,-0.8283860326251379,1.1500144722284869,0.7386573926244266,-0.0310389467409935,0.1926011360160202,-0.4315749357101882,0.3694970422282012,0.8735103851247799,4,45.95952001625466,ok,0.7577256344557572,False,0.8513092785518865,False,0.8553853398924506,False,1.0,0.8551164229460783,False,1.0
OA,Ojos abiertos,ZONE,BAI_Z_TEMPORAL_W5,BAI,Z_TEMPORAL,temporal,all_bands,8,T7 | T8,EEG49 | EEG50 | EEG51 | EEG52 | EEG53 | EEG54 | EEG55 | EEG56,W5,25,11,14,15.895680675076449,10.234354561487304,0.1812703954389984,0.4858627272327478,0.3730897335373548,21.0,0.7128211165770422,0.7538232470289301,0.2003794946504649,0.1950793072552902,0.0053001873951746,0.0066283785367132,0.0084621424802281,0.4019698930067281,-0.8274800121802678,0.8444042971407241,0.9834031740067224,0.1897325379192265,0.2729153620267704,-0.3778260273905121,0.7572911032289653,0.4945474489859436,4,29.833561140347648,ok,0.721259552524605,False,0.8637316788796381,False,0.8553853398924506,False,1.0,0.8553536778501956,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_FRONTAL_DELTA_W1,MSPSS,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W1,25,8,17,21.776643637751437,12.622114375615476,-0.1839874940367407,0.5007317444478602,-0.3674372477415376,21.0,0.7169699380472271,0.8736545741294579,0.1359680650505461,0.1304131572053177,0.0055549078452283,0.0064290538584703,0.1907067735833149,0.4659851387423449,-0.7783623723826141,1.159775919549244,0.6864965744053092,0.0067192795465742,0.1832761041954853,-0.3744242441461096,0.3878628032392582,0.9711007353766004,4,47.38606937231536,ok,0.8021952407317469,False,0.8547199291129922,False,0.8586423244340536,False,1.0,0.8568978221065785,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_PARIETAL_DELTA_W1,MSPSS,ZB_PARIETAL_DELTA,parietal,delta,4,P3 | P4 | P7 | P8,EEG25 | EEG29 | EEG57 | EEG61,W1,25,8,17,21.80139740724204,12.686983185554586,-0.1794281179519596,0.490128647380845,-0.3660837188578746,21.0,0.7179647404549134,0.8750969079335691,0.1356499488259941,0.1301338606931701,0.005516088132824,0.006381775676801,0.1823112682766343,0.4546503109613366,-0.763185812908306,1.1278083494615747,0.692476627212895,0.0028831503246746,0.1830824560850548,-0.3778576600765527,0.383623960725902,0.9875842319740832,4,47.4943213682679,ok,0.8021952407317469,False,0.8547199291129922,False,0.8586423244340536,False,1.0,0.8573192562677187,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_FRONTAL_DELTA_W3,BAI,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W3,25,6,19,1.8117560741525915,7.041477936572528,1.05977838202641,2.9204396260976457,0.362883167505335,21.0,0.7203190868025214,0.9349891070270782,0.0368535203900034,0.0308139410015557,0.0060395793884476,0.006270675869462,-0.2984363845258823,0.3824373918655014,-1.093758479390924,0.4968857103391594,0.4438903398188014,0.7613419975005277,2.8952908750217947,-5.259744990708515,6.782428985709569,0.7951450775727196,4,23.426391492468014,ok,0.9444361710470368,False,0.8558246575871542,False,0.8586423244340536,False,1.0,0.8575773213501828,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,MSPSS_Z_TEMPORAL_W4,MSPSS,Z_TEMPORAL,temporal,all_bands,8,T7 | T8,EEG49 | EEG50 | EEG51 | EEG52 | EEG53 | EEG54 | EEG55 | EEG56,W4,25,17,8,1.1910807030524235,5.008113868867217,-2.255865746650118,6.217712968242199,-0.3628127831201367,21.0,0.7203708941010498,0.7931553076799971,0.0696991839171963,0.063867831780915,0.0058313521362812,0.0062682435997801,2.3740941366938197,6.20035813000744,-10.52025647273948,15.268444746127116,0.7056449274171984,0.1182283900437006,0.4642344398015227,-0.8471999781669445,1.083656758254346,0.8014523323935382,4,42.83827681823581,ok,0.9644656722218322,False,0.8637316788796381,False,0.8586423244340536,False,1.0,0.8575773213501828,False,1.0
OA,Ojos abiertos,ZONE,BAI_Z_FRONTAL_W5,BAI,Z_FRONTAL,frontal,all_bands,24,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG2 | EEG3 | EEG4 | EEG5 | EEG6 | EEG7 | EEG8 | EEG9 | EEG10 | EEG11 | EEG12 | EEG13 | EEG14 | EEG15 | EEG16 | EEG41 | EEG42 | EEG43 | EEG44 | EEG45 | EEG46 | EEG47 | EEG48,W5,25,11,14,15.913111369721689,10.223866031962654,0.1767398151030514,0.4887638268602298,0.361605760062913,21.0,0.721259552524605,0.766686965050692,0.2007528519505529,0.1957762548740368,0.004976597076516,0.0062266059862226,0.014051390198044,0.4061933199186332,-0.8306738615406452,0.8587766419367332,0.9727310998441198,0.1907912053010954,0.2718401465945306,-0.3745313271096924,0.7561137377118834,0.4904784814515378,4,29.879993469982065,ok,0.721259552524605,False,0.8637316788796381,False,0.8586423244340536,False,1.0,0.8575773213501828,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_TEMPORAL_THETA_W1,MSPSS,ZB_TEMPORAL_THETA,temporal,theta,2,T7 | T8,EEG50 | EEG54,W1,25,8,17,15.942730521909976,12.147352547177336,-0.1807246401538382,0.5093457283625334,-0.3548172294186889,21.0,0.7262650300918227,0.8982010097172434,0.1342931370350312,0.1291032134138844,0.0051899236211467,0.0059950126805876,0.1468947050451592,0.4714585654468947,-0.8335570548736537,1.1273464649639722,0.7584356909318505,-0.0338299351086789,0.1927690122086937,-0.4347150417323576,0.3670551715149997,0.862372125439844,4,46.10455895178507,ok,0.7658429161014344,False,0.8600416622599036,False,0.8613875803542071,False,1.0,0.8595423893373966,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_CENTRAL_DELTA_W1,MSPSS,ZB_CENTRAL_DELTA,central,delta,2,C3 | C4,EEG17 | EEG21,W1,25,8,17,21.65626321179784,12.53783633299731,-0.181181683017781,0.5167077181533084,-0.3506463647675261,21.0,0.7293466369239711,0.8777033202381498,0.1354719238312424,0.1304101995044847,0.0050617243267576,0.0058548987202234,0.1897685635619004,0.4827743923289111,-0.8142157466052955,1.1937528737290963,0.6982229653160352,0.0085868805441194,0.1841622982878123,-0.3743995846520837,0.3915733457403225,0.9632513231642638,4,47.71265936462261,ok,0.8103851521377456,False,0.8600416622599036,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,BAI_Z_TEMPORAL_W4,BAI,Z_TEMPORAL,temporal,all_bands,8,T7 | T8,EEG49 | EEG50 | EEG51 | EEG52 | EEG53 | EEG54 | EEG55 | EEG56,W4,25,17,8,1.1910807030524235,5.008113868867217,2.414161715636055,6.910797562665091,0.3493318526183327,21.0,0.7303188285451753,0.6952672906466781,0.0957919391487733,0.0905375110469715,0.0052544281018018,0.0058110830120838,-2.6652112099886947,6.891508191414632,-16.996887055908775,11.666464635931383,0.7028409280179285,-0.2510494943526398,0.5159823638485782,-1.324093561847458,0.8219945731421783,0.6316187859719146,4,42.83827681823581,ok,0.9644656722218322,False,0.8637316788796381,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_PARIETAL_THETA_W1,MSPSS,ZB_PARIETAL_THETA,parietal,theta,4,P3 | P4 | P7 | P8,EEG26 | EEG30 | EEG58 | EEG62,W1,25,8,17,15.993418325873265,12.171199226815649,-0.1767034110802169,0.5063966455413874,-0.348942696670717,21.0,0.7306067311945759,0.9035974681074076,0.134237617085691,0.1292178028799997,0.0050198142056913,0.0057981431218964,0.1388206868616937,0.468301016155985,-0.8350645898363334,1.112705963559721,0.7698099627822214,-0.0378827242185231,0.1926959285580286,-0.4386158450704553,0.3628503966334089,0.8460359629039069,4,46.21766903667717,ok,0.7658429161014344,False,0.8600416622599036,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_TEMPORAL_DELTA_W4,BAI,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W4,25,17,8,1.8233331292024568,7.0353148202065,-1.367437291272065,3.930560412100334,-0.3478988103229181,21.0,0.7313792129634932,0.7690023146293374,0.0932702516158124,0.0880443111607605,0.0052259404550519,0.0057635039154331,1.1887892845328156,3.913211451091384,-6.949179426503718,9.326757995569348,0.7642784334492053,-0.1786480067392493,0.3688919790638413,-0.945800873609407,0.5885048601309084,0.633197613013776,4,44.83094791940559,ok,0.9444361710470368,False,0.8600416622599036,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_PARIETAL_BETA_W5,BAI,ZB_PARIETAL_BETA,parietal,beta,4,P3 | P4 | P7 | P8,EEG28 | EEG32 | EEG60 | EEG64,W5,25,11,14,9.083099232142752,10.579108492458875,0.1580604108095959,0.454330052158132,0.347897767402325,21.0,0.7313799848768698,0.7419067694363642,0.2054624010490399,0.2008831079419846,0.0045792931070552,0.0057634693601679,0.0507089790186763,0.3660830609181561,-0.7106024227870077,0.8120203808243603,0.8911509934491528,0.2087693898282723,0.2690706018925234,-0.3507935590766291,0.7683323387331737,0.4464642424197904,4,30.176768019952256,ok,0.7658429161014344,False,0.8600416622599036,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_CENTRAL_DELTA_W5,BAI,ZB_CENTRAL_DELTA,central,delta,2,C3 | C4,EEG17 | EEG21,W5,25,11,14,1.8347681373535616,7.149181836460973,-1.0266836484342208,2.963695204638751,-0.3464201199999461,21.0,0.7324739521692224,0.6806678400538054,0.2465590250605832,0.2422534005182279,0.0043056245423552,0.0057146142638466,0.6045435167742623,2.9465484365872623,-5.523139406113308,6.732226439661832,0.8394149605212688,-0.4221401316599584,0.3183419181381761,-1.084168391977275,0.2398881286573582,0.1990636172936726,4,38.48525807692813,ok,0.9444361710470368,False,0.8600416622599036,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,BAI_Z_FRONTAL_W2,BAI,Z_FRONTAL,frontal,all_bands,24,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG2 | EEG3 | EEG4 | EEG5 | EEG6 | EEG7 | EEG8 | EEG9 | EEG10 | EEG11 | EEG12 | EEG13 | EEG14 | EEG15 | EEG16 | EEG41 | EEG42 | EEG43 | EEG44 | EEG45 | EEG46 | EEG47 | EEG48,W2,25,18,7,1.150062019401767,5.0902557666269415,-3.419441349159012,9.925457017690825,-0.3445122318362072,21.0,0.733887308331693,0.8240318360452897,0.0669352469066144,0.0616617125292084,0.0052735343774059,0.0056518418040362,-0.4789353164700922,0.4887530877097894,-1.4953530043247725,0.5374823713845878,0.3382842830780491,-3.898376665629104,9.913416032290897,-24.51445389492659,16.71770056366838,0.6981041664849287,4,25.57394651823603,ok,0.9644656722218322,False,0.8637316788796381,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_OCCIPITAL_BETA_W1,BAI,ZB_OCCIPITAL_BETA,occipital,beta,2,O1 | O2,EEG36 | EEG40,W1,25,8,17,1.1281152502932732,5.129693929000322,1.6728816460194336,4.8560811394372045,0.3444921116399039,21.0,0.7339022184617845,0.9071889393986448,0.5227364941178169,0.5200393913436127,0.0026971027742042,0.0056511816658154,-2.369384177242096,4.843409955022592,-12.441806575398946,7.703038220914753,0.6297724172277726,-0.6965025312226623,0.3505767253908979,-1.4255667429848673,0.0325616805395427,0.0601548033005351,4,45.25351909778928,ok,0.9444361710470368,False,0.8600416622599036,False,0.8613875803542071,False,1.0,0.8607586172131861,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE,BAI_Z_PARIETAL_W4,BAI,Z_PARIETAL,parietal,all_bands,16,P3 | P4 | P7 | P8,EEG25 | EEG26 | EEG27 | EEG28 | EEG29 | EEG30 | EEG31 | EEG32 | EEG57 | EEG58 | EEG59 | EEG60 | EEG61 | EEG62 | EEG63 | EEG64,W4,25,17,8,1.2086220272190764,5.179683058723033,2.2095984934968382,6.494115796808033,0.3402462417721121,21.0,0.7370510326439579,0.6829462683841837,0.0945439253608247,0.089552382947285,0.0049915424135397,0.0055127383352404,-2.4409058075057843,6.474901130457725,-15.90619984164857,11.024388226637004,0.7099712828257915,-0.2313073140089461,0.4991946846160153,-1.269439491350879,0.8068248633329869,0.6478720947771764,4,42.51700519272265,ok,0.9644656722218322,False,0.8637316788796381,False,0.8629581531523409,False,1.0,0.8607586172131861,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_OCCIPITAL_THETA_W1,BAI,ZB_OCCIPITAL_THETA,occipital,theta,2,O1 | O2,EEG34 | EEG38,W1,25,8,17,1.3706647065182616,6.008191973921184,0.8235560531702973,2.425181128860288,0.3395853791577732,21.0,0.737541568227534,0.932961541380086,0.5244600808558207,0.5218487274441383,0.0026113534116823,0.0054913442732252,-1.4221132185400729,2.4063050982614347,-6.426298615523352,3.582072178443206,0.5608318917373927,-0.5985571653697753,0.3019921884106862,-1.2265843013882485,0.0294699706486976,0.060714948228489,4,36.47320091142759,ok,0.9444361710470368,False,0.862621717225186,False,0.8629581531523409,False,1.0,0.8607586172131861,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_OCCIPITAL_BETA_W5,BAI,ZB_OCCIPITAL_BETA,occipital,beta,2,O1 | O2,EEG36 | EEG40,W5,25,11,14,8.856748059113755,10.51561976491168,0.1506720648821872,0.4556913273012342,0.3306450130936674,21.0,0.7441888874724627,0.7565738835143064,0.2042475857767515,0.2001048939836688,0.0041426917930826,0.0052060059373196,0.0540573350350312,0.3655725212164707,-0.7061923413387445,0.8143070114088071,0.8838556955957735,0.2047293999172185,0.2720502113746533,-0.3610299861186021,0.7704887859530392,0.4600778695928236,4,29.91253312368563,ok,0.7697357322577514,False,0.862644487728825,False,0.8653069707156423,False,1.0,0.8648870643866988,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_TEMPORAL_DELTA_W4,MSPSS,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W4,25,17,8,1.8233331292024568,7.0353148202065,1.1687322013120118,3.536821486259736,0.3304470428752034,21.0,0.744336315715047,0.8496792849723389,0.0668633981040111,0.0620112989231933,0.0048520991808177,0.0051997737211883,-1.094176262721538,3.5212104355118985,-8.416934234611665,6.228581709168588,0.7590625582424261,0.0745559385904737,0.3319386908913297,-0.6157483585879173,0.7648602357688647,0.8244556274793897,4,44.83094791940559,ok,0.9444361710470368,False,0.862644487728825,False,0.8653069707156423,False,1.0,0.8648870643866988,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_CENTRAL_THETA_W4,BAI,ZB_CENTRAL_THETA,central,theta,2,C3 | C4,EEG18 | EEG22,W4,25,17,8,1.3409712788852872,6.118784127857375,1.435499886965301,4.367327612414412,0.3286906809749741,21.0,0.7456447164073484,0.7106521759044506,0.0942051047947123,0.089545110806901,0.0046599939878112,0.0051446458933234,-1.6283636695395152,4.346854986631167,-10.66814348076124,7.41141614168221,0.7117087844268691,-0.1928637825742141,0.4223768451953075,-1.0712445175347756,0.6855169523863472,0.6526352280947945,4,38.3767562509974,ok,0.9444361710470368,False,0.862644487728825,False,0.8653069707156423,False,1.0,0.8648870643866988,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_CENTRAL_BETA_W5,BAI,ZB_CENTRAL_BETA,central,beta,2,C3 | C4,EEG20 | EEG24,W5,25,11,14,8.89451872745027,10.61090014694074,0.1488587246915222,0.4532293899104871,0.3284401409205211,21.0,0.7458314203282042,0.7561514031676132,0.2058031865665076,0.201723551603732,0.0040796349627756,0.0051368060079949,0.0594303607661678,0.3655029288325336,-0.7006745903224849,0.8195353118548205,0.8723887412715469,0.20828908545769,0.2680009121131346,-0.3490493217724308,0.7656274926878108,0.4457108307518411,4,30.2851381603418,ok,0.7697357322577514,False,0.862644487728825,False,0.8653069707156423,False,1.0,0.8648870643866988,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,BAI_ZB_FRONTAL_DELTA_W2,BAI,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W2,25,18,7,1.8117560741525915,7.041477936572528,-2.094085740453618,6.397903681348314,-0.3273081066472548,21.0,0.7466752184041205,0.8450812317856616,0.0572413057628097,0.0524318628372825,0.0048094429255272,0.0051014569846196,-0.307012991858802,0.3554120430094072,-1.0461327970841148,0.4321068133665107,0.3974447056263806,-2.40109873231242,6.3880242481924085,-15.685722399309478,10.88352493468464,0.7107801062295562,4,28.130354894268727,ok,0.9444361710470368,False,0.862644487728825,False,0.8653069707156423,False,1.0,0.8648870643866988,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_BETA_W5,BAI,ZB_FRONTAL_BETA,frontal,beta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG4 | EEG8 | EEG12 | EEG16 | EEG44 | EEG48,W5,25,11,14,9.026447836441037,10.563593207509305,0.148044754743679,0.4540400685037148,0.3260609911181612,21.0,0.747605173269957,0.758441625742162,0.2053182772888767,0.2012950773270432,0.0040231999618335,0.0050626557109027,0.059550704069167,0.3649499336357811,-0.6994042305522511,0.8185056386905852,0.8719407571263591,0.2075954588128461,0.2701183624748545,-0.3541464275050311,0.7693373451307234,0.4507263586674142,4,30.08388463373055,ok,0.7697357322577514,False,0.862644487728825,False,0.8653069707156423,False,1.0,0.8648870643866988,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_CENTRAL_THETA_W2,MSPSS,ZB_CENTRAL_THETA,central,theta,2,C3 | C4,EEG18 | EEG22,W2,25,18,7,1.3409712788852872,6.118784127857375,2.0750769389348176,6.364600750027706,0.326034109669139,21.0,0.747625222698315,0.9394601146081274,0.0297324252501027,0.0248211044799658,0.0049113207701368,0.0050618209841783,0.0030149785849391,0.3674670410520021,-0.761174567467919,0.7672045246377973,0.9935310681998588,2.0780919175197567,6.353983843306004,-11.1357408521954,15.291924687234914,0.7468651290973999,4,22.51023709084389,ok,0.9444361710470368,False,0.862644487728825,False,0.8653069707156423,False,1.0,0.8648870643866988,False,1.0
